alcaldia_id,tiempo_id,delito_subtipo_id,fuente_datos_id,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
14,201807,1,3,102,101,19.28291415841584,-99.16873524752476
14,201807,6,3,50,49,19.286273996843583,-99.15792561265948
14,201807,5,3,53,51,19.28289568627451,-99.1701625490196
14,201807,4,3,72,72,19.280807423348957,-99.1823019621261
15,201807,7,3,838,813,19.42950108715408,-99.10220219110732
15,201807,3,3,26,26,19.42887,-99.09983923076923
15,201807,2,3,75,75,19.42788213333333,-99.10209906666664
15,201807,1,3,212,212,19.42858372641509,-99.1078766981132
15,201807,6,3,28,28,19.43017178571429,-99.10154607142856
15,201807,5,3,41,41,19.427112195121957,-99.10334951219512
15,201807,4,3,57,57,19.43183824561403,-99.09826754385963
16,201807,7,3,373,355,19.2542041293757,-99.1013784180703
16,201807,3,3,34,34,19.248861176470587,-99.08755647058824
16,201807,2,3,47,47,19.258848723404256,-99.10085425531912
16,201807,1,3,85,84,19.25950607142857,-99.09143166666668
16,201807,6,3,15,15,19.267066,-99.10776066666668
16,201807,5,3,14,14,19.260990714285715,-99.10352214285714
16,201807,4,3,48,47,19.25782021276596,-99.09515234042554
2,201808,7,3,895,860,19.360363150982963,-99.21819856738244
2,201808,3,3,39,39,19.357416666666666,-99.2136923076923
2,201808,2,3,147,147,19.361418639455785,-99.21444299319728
2,201808,1,3,246,246,19.37250321138211,-99.21398800813007
2,201808,6,3,77,77,19.359814935064936,-99.21087714285714
2,201808,5,3,51,51,19.365312156862743,-99.21430117647058
2,201808,4,3,70,69,19.363748985507247,-99.20950594202898
1,201808,7,3,556,552,19.48099261592124,-99.17972532484536
1,201808,3,3,42,42,19.478285476190475,-99.1799442857143
1,201808,2,3,86,86,19.483505,-99.17965953488373
1,201808,1,3,171,171,19.485653625730997,-99.18551222222224
1,201808,6,3,49,49,19.48292836734694,-99.18579448979592
1,201808,5,3,43,43,19.4810388372093,-99.18083860465116
1,201808,4,3,73,73,19.47877267016623,-99.17888594645116
3,201808,7,3,1036,1017,19.38145158551832,-99.1617679042796
3,201808,3,3,65,65,19.381886,-99.16314523076925
3,201808,2,3,211,211,19.38061805687204,-99.1624751184834
3,201808,1,3,284,284,19.38208014084507,-99.16277658450704
3,201808,6,3,90,89,19.378906853932584,-99.16804235955055
3,201808,5,3,171,170,19.38350605882353,-99.15582088235293
3,201808,4,3,112,112,19.382387589285717,-99.160143125
4,201808,7,3,863,830,19.327178603950856,-99.14985855435684
4,201808,3,3,38,37,19.332444594594595,-99.14200756756756
4,201808,2,3,134,134,19.32251880597015,-99.16005917910448
4,201808,1,3,185,184,19.328241956521737,-99.15210402173912
4,201808,6,3,78,78,19.325591794871794,-99.1488235897436
4,201808,5,3,57,57,19.32827157894737,-99.14622526315787
4,201808,4,3,99,99,19.32616424242424,-99.15140676767676
5,201808,7,3,216,211,19.35666781749256,-99.29062260856016
5,201808,3,3,6,6,19.36597833333333,-99.28514333333334
5,201808,2,3,26,26,19.36388423076923,-99.27624653846154
5,201808,1,3,20,20,19.359408,-99.285096
5,201808,6,3,5,5,19.348444,-99.287404
5,201808,5,3,2,2,19.365235,-99.290005
5,201808,4,3,8,8,19.362125,-99.2932475
6,201808,7,3,2172,2027,19.43057149318272,-99.14800894081856
6,201808,3,3,76,76,19.429326315789478,-99.15108407894736
6,201808,2,3,280,280,19.42986592857143,-99.14803339285714
6,201808,1,3,769,766,19.429905234986947,-99.14597347258486
6,201808,6,3,88,88,19.429698295454543,-99.14915625
6,201808,5,3,124,124,19.42588201612903,-99.15440822580643
6,201808,4,3,114,113,19.42879800786109,-99.15175906624933
7,201808,7,3,1299,1222,19.49020374435018,-99.11320414485348
7,201808,3,3,92,91,19.48807549450549,-99.1039278021978
7,201808,2,3,149,149,19.488245973154363,-99.12249630872483
7,201808,1,3,310,309,19.493408349514564,-99.11561453074434
7,201808,6,3,58,56,19.49068,-99.11865946428571
7,201808,5,3,64,64,19.48173296875,-99.112209375
7,201808,4,3,174,173,19.48873020033833,-99.11284618389378
8,201808,7,3,562,549,19.39593827390805,-99.09609544999722
8,201808,3,3,24,23,19.393387391304348,-99.1022295652174
8,201808,2,3,49,49,19.39391632653061,-99.09038734693875
8,201808,1,3,221,221,19.397009547511317,-99.09162837104073
8,201808,6,3,53,53,19.39633037735849,-99.09285679245284
8,201808,5,3,33,33,19.396647575757576,-99.09361272727271
8,201808,4,3,60,60,19.395709,-99.09207566666667
9,201808,7,3,1913,1791,19.352659039805804,-99.0627464728289
9,201808,3,3,94,93,19.349849139784943,-99.05722161290323
9,201808,2,3,297,295,19.35241505084746,-99.06839413559322
9,201808,1,3,652,650,19.354597723076925,-99.05383589230767
9,201808,6,3,78,78,19.35471858974359,-99.0678753846154
9,201808,5,3,42,42,19.34755880952381,-99.08860261904762
9,201808,4,3,190,190,19.354868578947368,-99.05999347368422
10,201808,7,3,199,196,19.3120131596902,-99.24258681603212
10,201808,3,3,14,14,19.315495,-99.24387214285714
10,201808,2,3,13,13,19.318166923076923,-99.2323653846154
10,201808,1,3,20,20,19.312352,-99.2417685
10,201808,6,3,4,4,19.3163975,-99.2367825
10,201808,5,3,5,5,19.31525,-99.240904
10,201808,4,3,8,8,19.3236175,-99.22972
11,201808,7,3,778,758,19.43392325518328,-99.19305868389182
11,201808,3,3,35,35,19.434757142857144,-99.19527542857143
11,201808,2,3,126,126,19.43597595238095,-99.19614182539682
11,201808,1,3,275,274,19.43556664233577,-99.18992602189782
11,201808,6,3,86,86,19.43993139534884,-99.1911615116279
11,201808,5,3,62,62,19.43043951612903,-99.1928558064516
11,201808,4,3,70,70,19.431313675763285,-99.19122897453128
12,201808,7,3,133,131,19.197849877312443,-99.025569710394
12,201808,3,3,11,11,19.19379272727273,-99.03783909090907
12,201808,2,3,3,3,19.20137,-99.01471333333332
12,201808,1,3,2,2,19.191305,-99.016185
12,201808,6,3,2,2,19.207075,-99.008515
12,201808,4,3,2,2,19.20364,-99.04475
13,201808,7,3,369,338,19.28520120441529,-99.025508930164
13,201808,3,3,28,28,19.276032500000003,-99.02273607142855
13,201808,2,3,35,34,19.286345882352943,-99.02239441176472
13,201808,1,3,63,63,19.286681904761902,-99.02847523809524
13,201808,6,3,10,10,19.289269,-99.031018
13,201808,5,3,12,12,19.2814625,-99.03175416666666
13,201808,4,3,21,21,19.28321904761905,-99.02535238095238
14,201808,7,3,858,829,19.273950536449547,-99.17306428609932
14,201808,3,3,51,51,19.26952862745098,-99.1762731372549
14,201808,2,3,90,89,19.284113258426967,-99.1718817977528
14,201808,1,3,98,98,19.28201887755102,-99.17426969387756
14,201808,6,3,57,56,19.28663553571429,-99.16731321428573
14,201808,5,3,46,46,19.28171173913044,-99.16864326086956
14,201808,4,3,75,75,19.2838516,-99.18533173333331
15,201808,7,3,846,817,19.42894492040247,-99.10091086631137
15,201808,3,3,45,45,19.427084,-99.10181044444444
15,201808,2,3,81,81,19.426831604938272,-99.09987407407408
15,201808,1,3,199,198,19.42858515151515,-99.10620171717171
15,201808,6,3,38,38,19.42976026315789,-99.0956894736842
15,201808,5,3,36,36,19.43099527777778,-99.09978555555556
15,201808,4,3,63,63,19.429692698412698,-99.09611174603177
16,201808,7,3,385,376,19.255198686938133,-99.09967647341242
16,201808,3,3,40,40,19.25044675,-99.08263575
16,201808,2,3,40,39,19.25569794871795,-99.08438461538462
16,201808,1,3,81,80,19.255058875,-99.094617
16,201808,6,3,11,11,19.26147636363636,-99.11374181818182
16,201808,5,3,8,8,19.26458375,-99.1163875
16,201808,4,3,50,49,19.25123435322894,-99.09102117545469
2,201809,7,3,852,811,19.35951765494114,-99.2193916840483
2,201809,3,3,41,40,19.3566625,-99.21896725
2,201809,2,3,140,140,19.360143428571423,-99.2188575
2,201809,1,3,250,248,19.37480548387097,-99.21257620967742
2,201809,6,3,48,46,19.358698695652173,-99.21460717391304
2,201809,5,3,41,41,19.36558,-99.20813414634146
2,201809,4,3,58,57,19.364508245614036,-99.20497754385966
1,201809,7,3,598,587,19.48130583922732,-99.18177651457826
1,201809,3,3,25,25,19.480448,-99.1835672
1,201809,2,3,80,80,19.481758875,-99.17898525
1,201809,1,3,187,185,19.48575881081081,-99.18557778378378
1,201809,6,3,55,54,19.483280370370373,-99.18413185185184
1,201809,5,3,31,31,19.479519677419358,-99.1836741935484
1,201809,4,3,50,50,19.486601800000003,-99.1848882
3,201809,7,3,965,957,19.38172637251908,-99.1627459870495
3,201809,3,3,64,64,19.383105625,-99.163261875
3,201809,2,3,168,168,19.381172380952385,-99.16264714285714
3,201809,1,3,224,224,19.38108,-99.16302991071429
3,201809,6,3,77,77,19.38131090909091,-99.16254311688311
3,201809,5,3,103,103,19.383281747572816,-99.1577023300971
3,201809,4,3,81,81,19.381121234567903,-99.15719407407408
4,201809,7,3,883,852,19.32773584847532,-99.14784414016792
4,201809,3,3,58,57,19.33417842105263,-99.144310877193
4,201809,2,3,110,110,19.324389545454547,-99.16164654545454
4,201809,1,3,172,170,19.32837211764706,-99.15031617647058
4,201809,6,3,85,85,19.33031105882353,-99.1515111764706
4,201809,5,3,61,61,19.326696721311475,-99.14161540983606
4,201809,4,3,81,81,19.328433209876543,-99.15200666666668
5,201809,7,3,199,195,19.357597744900712,-99.28785736399963
5,201809,3,3,7,7,19.35764142857143,-99.2892557142857
5,201809,2,3,31,31,19.36701580645161,-99.27573032258064
5,201809,1,3,25,25,19.3586556,-99.2907916
5,201809,6,3,7,7,19.361557142857144,-99.27709142857144
5,201809,5,3,9,9,19.35887555555556,-99.29385444444443
5,201809,4,3,9,9,19.359547777777777,-99.28202
6,201809,7,3,2085,1927,19.430776821088887,-99.14804864899338
6,201809,3,3,68,68,19.425966911764707,-99.15103705882352
6,201809,2,3,222,221,19.42963873303168,-99.14653294117647
6,201809,1,3,709,706,19.430013767705383,-99.14679083569403
6,201809,6,3,89,89,19.42989292134832,-99.15253561797752
6,201809,5,3,130,130,19.42567553846154,-99.15630176923077
6,201809,4,3,104,103,19.430591485550384,-99.15199948421044
7,201809,7,3,1284,1192,19.492541254630225,-99.115718573895
7,201809,3,3,63,63,19.48769777777778,-99.10977507936508
7,201809,2,3,125,125,19.48760498984961,-99.1182987577567
7,201809,1,3,334,333,19.488476486486487,-99.11512264264265
7,201809,6,3,54,53,19.492106981132075,-99.1197537735849
7,201809,5,3,77,77,19.48691935064935,-99.1154077922078
7,201809,4,3,168,166,19.487672951807227,-99.11217018072288
8,201809,7,3,532,521,19.396045684319475,-99.09566187843976
8,201809,3,3,27,27,19.397134074074074,-99.08714259259258
8,201809,2,3,38,38,19.395928157894737,-99.08551868421053
8,201809,1,3,216,214,19.39749701747924,-99.09049504378554
8,201809,6,3,55,55,19.39761872727273,-99.08673963636365
8,201809,5,3,35,35,19.397492857142858,-99.09885257142857
8,201809,4,3,57,56,19.39467678571429,-99.09076035714284
9,201809,7,3,1815,1695,19.35062832589793,-99.0624363530794
9,201809,3,3,82,82,19.352873048780488,-99.05758463414637
9,201809,2,3,269,267,19.353776516853934,-99.063455917603
9,201809,1,3,614,607,19.35338336495804,-99.05377790889544
9,201809,6,3,80,79,19.35512556962025,-99.06429443037976
9,201809,5,3,59,57,19.352905614035087,-99.07194298245614
9,201809,4,3,194,192,19.35416328125,-99.0566928125
10,201809,7,3,227,223,19.311985769342943,-99.24216291600818
10,201809,3,3,18,18,19.309553333333334,-99.24193944444444
10,201809,2,3,15,15,19.319134,-99.23044266666666
10,201809,1,3,25,24,19.310491666666667,-99.24714708333332
10,201809,6,3,4,4,19.31868,-99.2277675
10,201809,5,3,8,8,19.31483125,-99.23747875
10,201809,4,3,11,11,19.313886363636364,-99.24112363636364
11,201809,7,3,728,701,19.43298904947561,-99.19479693770116
11,201809,3,3,37,36,19.43254333333333,-99.19468972222222
11,201809,2,3,136,135,19.436244888888886,-99.19343044444445
11,201809,1,3,308,306,19.435312222222223,-99.1898366013072
11,201809,6,3,83,83,19.43655060240964,-99.18856987951808
11,201809,5,3,57,57,19.430178596491228,-99.19140789473684
11,201809,4,3,66,66,19.429004848484848,-99.19249742424242
12,201809,7,3,121,115,19.196436927733224,-99.02663141182232
12,201809,3,3,9,9,19.203916666666668,-99.02906444444444
12,201809,2,3,7,7,19.20619142857143,-99.00402
12,201809,1,3,7,7,19.197331428571427,-99.03895857142857
12,201809,6,3,1,1,19.19014,-99.09627
12,201809,5,3,1,1,19.19815,-99.04973
12,201809,4,3,5,5,19.193256,-99.009088
13,201809,7,3,347,313,19.28255201239156,-99.02423718013534
13,201809,3,3,18,18,19.28213722222222,-99.02111722222224
13,201809,2,3,28,28,19.28725178571429,-99.01872464285714
13,201809,1,3,50,50,19.2881288,-99.0323874
13,201809,6,3,6,6,19.290715,-99.03191666666667
13,201809,5,3,10,10,19.285652,-99.033481
13,201809,4,3,26,26,19.29024807692308,-99.0244203846154
14,201809,7,3,807,772,19.277738946066467,-99.17337182141492
14,201809,3,3,46,45,19.275560666666667,-99.18688422222222
14,201809,2,3,71,71,19.282264929577465,-99.18102436619718
14,201809,1,3,106,105,19.28398238095238,-99.17101038095238
14,201809,6,3,42,41,19.280686585365853,-99.15819292682926
14,201809,5,3,35,35,19.28392657142857,-99.175086
14,201809,4,3,77,75,19.284165466666668,-99.17866333333332
15,201809,7,3,899,857,19.42921892260532,-99.10147154123008
15,201809,3,3,31,31,19.42622129032258,-99.10168741935485
15,201809,2,3,90,90,19.42672466666667,-99.10009677777778
15,201809,1,3,215,214,19.428267897196264,-99.10531621495328
15,201809,6,3,38,38,19.42963368421053,-99.10141815789471
15,201809,5,3,45,45,19.426078666666665,-99.10264088888889
15,201809,4,3,47,47,19.43026638297873,-99.1013770212766
16,201809,7,3,405,389,19.254596931931932,-99.09930604645254
16,201809,3,3,30,29,19.254156206896557,-99.09490620689655
16,201809,2,3,37,37,19.259137567567567,-99.09191135135136
16,201809,1,3,81,80,19.258723875,-99.09878375
16,201809,6,3,14,13,19.26165846153846,-99.12463615384615
16,201809,5,3,9,9,19.25538111111111,-99.10595666666669
16,201809,4,3,40,40,19.25900175,-99.08941825
2,201810,7,3,904,868,19.36282176663178,-99.21823264584422
2,201810,3,3,44,44,19.350892045454547,-99.22824113636362
2,201810,2,3,139,139,19.35988942446043,-99.21599345323742
2,201810,1,3,254,251,19.37468091633466,-99.21486772908366
2,201810,6,3,76,75,19.3630672,-99.20816093333332
2,201810,5,3,52,52,19.370533846153844,-99.20584884615384
2,201810,4,3,80,80,19.36234208838959,-99.21497696703382
1,201810,7,3,632,617,19.482769584882668,-99.18318137258916
1,201810,3,3,37,37,19.477894324324325,-99.18763324324324
1,201810,2,3,95,95,19.481392526315787,-99.18403494736842
1,201810,1,3,190,188,19.486912659574468,-99.18452351063829
1,201810,6,3,50,49,19.483404897959183,-99.17875591836734
1,201810,5,3,33,33,19.47634303030303,-99.1805306060606
1,201810,4,3,69,68,19.4836656078853,-99.18567278606152
3,201810,7,3,1086,1077,19.382214220438183,-99.1626108519008
3,201810,3,3,67,67,19.38228194029851,-99.1579371641791
3,201810,2,3,208,208,19.37984139423077,-99.15974557692309
3,201810,1,3,302,301,19.379445215946845,-99.16354036544853
3,201810,6,3,108,108,19.38026907407407,-99.16702898148148
3,201810,5,3,168,168,19.38492380952381,-99.1558261904762
3,201810,4,3,123,122,19.38243696721312,-99.15996909836063
4,201810,7,3,968,948,19.328033651833184,-99.15005495811728
4,201810,3,3,48,48,19.327137083333334,-99.14788479166668
4,201810,2,3,142,142,19.32263514084507,-99.15947570422534
4,201810,1,3,170,170,19.325907058823528,-99.14796270588236
4,201810,6,3,65,65,19.327988923076923,-99.15627369230768
4,201810,5,3,55,55,19.32798909090909,-99.14829927272729
4,201810,4,3,113,113,19.32916185840708,-99.15468008849558
5,201810,7,3,237,231,19.360324357370946,-99.28890882333594
5,201810,3,3,13,13,19.362184615384614,-99.29157692307692
5,201810,2,3,34,34,19.36174,-99.27853647058824
5,201810,1,3,14,14,19.35768142857143,-99.2853642857143
5,201810,6,3,25,25,19.3570252,-99.2847996
5,201810,5,3,7,7,19.35177,-99.29605428571428
5,201810,4,3,15,15,19.36069733333333,-99.28349666666666
6,201810,7,3,2226,2062,19.430803636241304,-99.14786382169028
6,201810,3,3,70,70,19.429884285714284,-99.15023114285714
6,201810,2,3,289,289,19.43049986159169,-99.14897349480968
6,201810,1,3,904,903,19.42960455149501,-99.14667665559249
6,201810,6,3,86,86,19.43062686046512,-99.1483553488372
6,201810,5,3,150,150,19.426369066666663,-99.15455
6,201810,4,3,137,136,19.430722977686173,-99.15252669115048
7,201810,7,3,1364,1297,19.49256290164161,-99.11536007912204
7,201810,3,3,69,69,19.49094144927536,-99.11120608695651
7,201810,2,3,168,168,19.48753482142857,-99.12060053571427
7,201810,1,3,360,360,19.49107783333333,-99.11513136111112
7,201810,6,3,68,68,19.48801338235294,-99.12014735294116
7,201810,5,3,74,73,19.485596575342463,-99.11458671232876
7,201810,4,3,163,162,19.49550234567901,-99.11809197530864
8,201810,7,3,531,524,19.396305806112263,-99.0972186304539
8,201810,3,3,30,30,19.39878333333333,-99.087389
8,201810,2,3,38,38,19.396706315789476,-99.09304684210528
8,201810,1,3,229,228,19.396855350877196,-99.09186460526315
8,201810,6,3,36,36,19.397480277777778,-99.08296666666666
8,201810,5,3,35,35,19.394968285714285,-99.09505314285714
8,201810,4,3,53,53,19.39634226415094,-99.08659679245284
9,201810,7,3,1825,1706,19.35165546002724,-99.06248024590852
9,201810,3,3,81,80,19.353350875,-99.054447625
9,201810,2,3,312,306,19.35402924836601,-99.0669961764706
9,201810,1,3,705,699,19.355421530758225,-99.05113370529328
9,201810,6,3,69,68,19.35922852941176,-99.0750661764706
9,201810,5,3,53,51,19.35364156862745,-99.06663862745098
9,201810,4,3,227,222,19.35047463963964,-99.05061072072073
10,201810,7,3,251,246,19.31337884837269,-99.24109653586748
10,201810,3,3,14,14,19.314092857142857,-99.23842428571427
10,201810,2,3,15,15,19.318394,-99.23396266666668
10,201810,1,3,34,34,19.31434029411765,-99.24378205882353
10,201810,6,3,9,8,19.3171225,-99.23854125
10,201810,5,3,6,6,19.320606666666663,-99.23208333333334
10,201810,4,3,21,21,19.31128476190476,-99.24090904761906
11,201810,7,3,885,864,19.43296808680764,-99.19451343980025
11,201810,3,3,40,40,19.43194175,-99.19719425
11,201810,2,3,179,179,19.437342625698324,-99.1919453072626
11,201810,1,3,330,329,19.43292987841945,-99.190573556231
11,201810,6,3,79,78,19.43632435897436,-99.19318897435896
11,201810,5,3,31,31,19.431267096774192,-99.19018032258064
11,201810,4,3,64,64,19.435645155448626,-99.18991343189327
12,201810,7,3,116,112,19.19706256425102,-99.02606427122872
12,201810,3,3,9,9,19.197144444444447,-99.03279333333334
12,201810,2,3,3,3,19.194143333333333,-99.00607666666669
12,201810,1,3,7,7,19.19780285714285,-99.03261285714288
12,201810,6,3,2,2,19.190305,-99.026025
12,201810,5,3,1,1,19.17649,-99.03019
12,201810,4,3,13,13,19.193411538461536,-99.02029307692308
13,201810,7,3,393,376,19.28373564651556,-99.02555354433642
13,201810,3,3,14,14,19.276732857142857,-99.01754642857144
13,201810,2,3,22,22,19.277985,-99.0165459090909
13,201810,1,3,67,66,19.28370848484849,-99.02565696969695
13,201810,6,3,10,10,19.275711,-99.018986
13,201810,5,3,8,8,19.29202,-99.036615
13,201810,4,3,35,34,19.28561036875805,-99.02230094315644
14,201810,7,3,789,762,19.275894052233586,-99.17452807330947
14,201810,3,3,50,50,19.2709366,-99.1865102
14,201810,2,3,93,93,19.285630215053764,-99.17068569892471
14,201810,1,3,94,93,19.278974623655916,-99.17586430107528
14,201810,6,3,47,47,19.28351510638298,-99.16302191489362
14,201810,5,3,41,41,19.282509512195123,-99.1795868292683
14,201810,4,3,90,90,19.279311777777774,-99.1714872222222
15,201810,7,3,918,877,19.428190082859377,-99.10164135000444
15,201810,3,3,28,28,19.4313475,-99.10376714285714
15,201810,2,3,111,111,19.427675315315312,-99.1025690990991
15,201810,1,3,227,227,19.42781207048458,-99.10473215859032
15,201810,6,3,33,33,19.42961151515152,-99.10612484848484
15,201810,5,3,51,51,19.42679431372549,-99.1030625490196
15,201810,4,3,56,56,19.42669,-99.09598982142856
16,201810,7,3,476,454,19.2530209604088,-99.0963368531527
