alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,73,73,19.43186555220098,-99.18999538696072
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,5,202305,ROBO_DE_VEHICULO,29,29,19.43510961368852,-99.195767054149
MILPA ALTA,Milpa Alta,12,2023,5,202305,OTRO,198,196,19.198477883269973,-99.02438894584483
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_A_CASA_HABITACION,2,2,19.209738361959353,-99.04419084006275
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_A_NEGOCIO,1,1,19.1925865037092,-99.0207865799503
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_A_TRANSEUNTE,5,5,19.200213958126263,-99.02134544791728
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_DEL_INTERIOR_DE_VEHICULO,1,1,19.2011571060102,-99.0337581898292
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,2,2,19.213116145006552,-99.033520009997
MILPA ALTA,Milpa Alta,12,2023,5,202305,ROBO_DE_VEHICULO,3,3,19.196214939287064,-99.045993686887
TLAHUAC,Tlahuac,13,2023,5,202305,OTRO,564,560,19.282193716500633,-99.0237559291367
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_A_CASA_HABITACION,17,17,19.284836924988188,-99.03729892234972
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_A_NEGOCIO,18,18,19.28950265825825,-99.0303944794303
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_A_TRANSEUNTE,29,29,19.292351673096324,-99.03049591103337
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.285344083809544,-99.03522934697514
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,11,11,19.288071864317217,-99.04352980715174
TLAHUAC,Tlahuac,13,2023,5,202305,ROBO_DE_VEHICULO,23,22,19.293972660571544,-99.02166848407386
TLALPAN,Tlalpan,14,2023,5,202305,OTRO,937,934,19.27335105004639,-99.17652669473875
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_A_CASA_HABITACION,17,17,19.266391489164306,-99.17950109301346
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_A_NEGOCIO,91,91,19.2872139181021,-99.17073060538249
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_A_TRANSEUNTE,58,58,19.280191723541268,-99.17195984572407
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_DEL_INTERIOR_DE_VEHICULO,74,74,19.280461245062963,-99.16552550025885
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,42,42,19.282470967043146,-99.16331440261327
TLALPAN,Tlalpan,14,2023,5,202305,ROBO_DE_VEHICULO,30,30,19.248949659273784,-99.17400900598727
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,OTRO,886,881,19.429795076213004,-99.10095976470582
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_A_CASA_HABITACION,13,13,19.429978711121517,-99.09932994171287
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_A_NEGOCIO,44,44,19.428088670112565,-99.1019752190819
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_A_TRANSEUNTE,118,118,19.42819692930145,-99.10570505984366
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_DEL_INTERIOR_DE_VEHICULO,21,21,19.431733059101106,-99.10206621381829
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,59,59,19.425758111653163,-99.10772497743312
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,5,202305,ROBO_DE_VEHICULO,26,26,19.42879664005597,-99.09589747650774
XOCHIMILCO,Xochimilco,16,2023,5,202305,OTRO,550,549,19.2532291023767,-99.09844933672251
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_A_CASA_HABITACION,13,13,19.25648514773496,-99.10313009306302
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_A_NEGOCIO,9,9,19.263056546051715,-99.11067878555022
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_A_TRANSEUNTE,39,39,19.261047510389968,-99.10039364075442
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_DEL_INTERIOR_DE_VEHICULO,19,19,19.264954243229568,-99.11171070629875
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_DE_ACCESORIOS_AUTO,11,11,19.259162167614235,-99.09539448375303
XOCHIMILCO,Xochimilco,16,2023,5,202305,ROBO_DE_VEHICULO,15,14,19.257988338367284,-99.09643991864608
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,OTRO,1072,1051,19.361663213632433,-99.21849115284189
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_A_CASA_HABITACION,18,18,19.356891832817176,-99.22241103055745
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_A_NEGOCIO,99,99,19.361958365052143,-99.2160173719806
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_A_TRANSEUNTE,85,84,19.368629258196144,-99.21770912920746
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,41,41,19.361625916239703,-99.21503261365096
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,29,29,19.360345052251635,-99.20297880421816
ALVARO OBREGON,Alvaro Obregon,2,2023,6,202306,ROBO_DE_VEHICULO,26,26,19.36198619063831,-99.21111177094647
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,OTRO,650,648,19.48235932560884,-99.183263888986
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_A_CASA_HABITACION,16,16,19.483054887650106,-99.18915286492664
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_A_NEGOCIO,64,64,19.484380644512186,-99.1861140067537
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_A_TRANSEUNTE,48,47,19.484831552264236,-99.18132994025153
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,25,25,19.48003916099144,-99.1751719369014
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,30,30,19.474227798083707,-99.17400330101431
AZCAPOTZALCO,Azcapotzalco,1,2023,6,202306,ROBO_DE_VEHICULO,27,27,19.485279599523185,-99.18914036520543
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,OTRO,991,984,19.381737450679175,-99.16074622698032
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_A_CASA_HABITACION,8,8,19.378146125035375,-99.15766522606393
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_A_NEGOCIO,121,120,19.379661159881127,-99.16585263535495
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_A_TRANSEUNTE,75,74,19.381143545366076,-99.15639053636019
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,65,65,19.377057102448447,-99.16518867625169
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,144,144,19.38336531110604,-99.15302822554492
BENITO JUAREZ,Benito Juarez,3,2023,6,202306,ROBO_DE_VEHICULO,50,50,19.37856278805524,-99.1647307238085
COYOACAN,Coyoacan,4,2023,6,202306,OTRO,970,967,19.327212140700684,-99.14710792943235
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_A_CASA_HABITACION,17,17,19.31930979492367,-99.14725969416544
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_A_NEGOCIO,106,106,19.329776710895928,-99.15770012519882
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_A_TRANSEUNTE,79,77,19.32555202593172,-99.15040989391123
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,65,65,19.330601825283864,-99.15725454443367
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,74,74,19.335379487253487,-99.15001947730431
COYOACAN,Coyoacan,4,2023,6,202306,ROBO_DE_VEHICULO,30,30,19.326487033023646,-99.15306980864857
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,OTRO,358,352,19.355895730841326,-99.29245965462741
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_A_CASA_HABITACION,6,6,19.351862567946736,-99.28907260667307
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_A_NEGOCIO,33,33,19.362141183106683,-99.27898733479768
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_A_TRANSEUNTE,8,7,19.360675923183557,-99.28776509858412
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.351030043661762,-99.28908065991207
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,9,9,19.355849672442123,-99.29224850002639
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,6,202306,ROBO_DE_VEHICULO,2,2,19.32555506312675,-99.32636702498725
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,OTRO,2184,2106,19.430929552115117,-99.14812103174116
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_A_CASA_HABITACION,32,32,19.436660517309697,-99.14908747817344
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_A_NEGOCIO,162,162,19.431110223863662,-99.14850096412238
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_A_TRANSEUNTE,295,290,19.42943792512475,-99.15043777303646
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,75,75,19.422604415253122,-99.15565668390747
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,234,234,19.422754885107334,-99.15588332217132
CUAUHTEMOC,Cuauhtemoc,6,2023,6,202306,ROBO_DE_VEHICULO,49,49,19.430331811950186,-99.14878177062533
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,OTRO,1571,1537,19.49364972892109,-99.11390469795938
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_A_CASA_HABITACION,27,27,19.497785843349757,-99.11551597184477
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_A_NEGOCIO,139,139,19.48253770926724,-99.11649115906458
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_A_TRANSEUNTE,106,105,19.488977215695332,-99.11232111816423
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,32,32,19.480841711327326,-99.1143338237423
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,90,90,19.48380250813143,-99.11686942054803
GUSTAVO A MADERO,Gustavo A Madero,7,2023,6,202306,ROBO_DE_VEHICULO,63,63,19.49507601080563,-99.11572261111772
IZTACALCO,Iztacalco,8,2023,6,202306,OTRO,753,751,19.396108421241426,-99.09557724214982
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_A_CASA_HABITACION,9,9,19.3984386257737,-99.08940177440532
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_A_NEGOCIO,17,17,19.395852849097352,-99.08866143167968
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_A_TRANSEUNTE,48,47,19.396345202025735,-99.09320690545782
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,28,28,19.392552208813147,-99.09250247539127
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,39,39,19.394630840442517,-99.10500748465215
IZTACALCO,Iztacalco,8,2023,6,202306,ROBO_DE_VEHICULO,19,19,19.39770586929658,-99.08984330736023
IZTAPALAPA,Iztapalapa,9,2023,6,202306,OTRO,2362,2306,19.34852668603551,-99.05903282026831
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_A_CASA_HABITACION,42,42,19.351513913409466,-99.0599035866016
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_A_NEGOCIO,143,143,19.353036891392552,-99.0726420127113
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_A_TRANSEUNTE,195,192,19.35018995754493,-99.05838886101441
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,64,63,19.36215959805189,-99.05733772182683
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,56,56,19.360024191606755,-99.06747309251368
IZTAPALAPA,Iztapalapa,9,2023,6,202306,ROBO_DE_VEHICULO,75,72,19.345905234891347,-99.06151914765273
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,OTRO,357,355,19.310706080229682,-99.24482335508432
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_A_CASA_HABITACION,4,4,19.3075831505112,-99.24894025742778
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_A_NEGOCIO,13,13,19.31150272355813,-99.24221309776175
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_A_TRANSEUNTE,20,19,19.30883664768897,-99.24497128843265
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.3159414016802,-99.2384855814862
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,12,12,19.31465155639846,-99.2387233608405
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2023,6,202306,ROBO_DE_VEHICULO,10,10,19.30799341635289,-99.24684167483397
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,OTRO,900,897,19.434809162960356,-99.19379565629984
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_A_CASA_HABITACION,18,18,19.435749531603953,-99.19478268546206
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_A_NEGOCIO,106,106,19.439853851639388,-99.19715918086126
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_A_TRANSEUNTE,75,75,19.435214950072318,-99.19175648736044
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,53,53,19.43692010621435,-99.19783422243354
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,55,55,19.432861849726574,-99.18923009857706
MIGUEL HIDALGO,Miguel Hidalgo,11,2023,6,202306,ROBO_DE_VEHICULO,22,22,19.439495348694322,-99.19438256283026
MILPA ALTA,Milpa Alta,12,2023,6,202306,OTRO,224,217,19.197916947036415,-99.02531649456414
MILPA ALTA,Milpa Alta,12,2023,6,202306,ROBO_A_CASA_HABITACION,10,10,19.1969594600264,-99.01645269604138
MILPA ALTA,Milpa Alta,12,2023,6,202306,ROBO_A_NEGOCIO,2,2,19.20008133726465,-99.03446871458755
MILPA ALTA,Milpa Alta,12,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,3,3,19.189097943026667,-99.02648713700721
MILPA ALTA,Milpa Alta,12,2023,6,202306,ROBO_DE_VEHICULO,1,1,19.2078770174375,-99.0689063096707
TLAHUAC,Tlahuac,13,2023,6,202306,OTRO,613,602,19.28280043675641,-99.0245703398328
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_A_CASA_HABITACION,22,22,19.28581756964132,-99.02716988645149
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_A_NEGOCIO,16,16,19.285440304571,-99.0133391168964
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_A_TRANSEUNTE,30,30,19.28100435037338,-99.01678082028043
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,6,6,19.26920927226765,-99.01158188321257
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,10,10,19.282645201244442,-99.03095628194927
TLAHUAC,Tlahuac,13,2023,6,202306,ROBO_DE_VEHICULO,29,29,19.288734537548603,-99.02740325304492
TLALPAN,Tlalpan,14,2023,6,202306,OTRO,948,935,19.272543856694394,-99.17988162048846
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_A_CASA_HABITACION,22,22,19.273913557697572,-99.18352406645585
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_A_NEGOCIO,63,63,19.288893147632255,-99.15884707176089
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_A_TRANSEUNTE,53,48,19.280699219164738,-99.17070177805681
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,55,55,19.28003252167833,-99.15712601751959
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,45,45,19.287167399305382,-99.16224927351051
TLALPAN,Tlalpan,14,2023,6,202306,ROBO_DE_VEHICULO,30,30,19.271961843307526,-99.1769330542865
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,OTRO,909,898,19.42932503545504,-99.09903332468595
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_A_CASA_HABITACION,25,25,19.429194799402534,-99.09966052607714
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_A_NEGOCIO,48,48,19.426864074064074,-99.10144019724828
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_A_TRANSEUNTE,97,97,19.427693346919202,-99.107697500554
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,22,22,19.425135996119838,-99.1047512782553
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,71,71,19.429996238213928,-99.10588280506266
VENUSTIANO CARRANZA,Venustiano Carranza,15,2023,6,202306,ROBO_DE_VEHICULO,23,23,19.428104934842022,-99.1072397939188
XOCHIMILCO,Xochimilco,16,2023,6,202306,OTRO,646,636,19.252144137721306,-99.09692220780668
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_A_CASA_HABITACION,25,25,19.25038832281002,-99.0949654922914
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_A_NEGOCIO,23,23,19.258292479882943,-99.09909857081554
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_A_TRANSEUNTE,27,27,19.254758746415337,-99.10488395808424
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.25729523369955,-99.09469784076997
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_DE_ACCESORIOS_AUTO,6,6,19.262802365990566,-99.11925221817786
XOCHIMILCO,Xochimilco,16,2023,6,202306,ROBO_DE_VEHICULO,14,14,19.252280469735727,-99.1025312678934
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,OTRO,992,959,19.36209374621053,-99.21975796133745
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_A_CASA_HABITACION,11,11,19.34667311923442,-99.21066978262206
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_A_NEGOCIO,94,94,19.357860730096313,-99.21519572224044
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_A_TRANSEUNTE,81,81,19.3682120235373,-99.22261052279606
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,46,46,19.35986123569886,-99.22351339306766
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,38,38,19.354231067492712,-99.21352505686578
ALVARO OBREGON,Alvaro Obregon,2,2023,7,202307,ROBO_DE_VEHICULO,21,21,19.347219482137618,-99.2157127556237
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,OTRO,596,593,19.483351964487284,-99.18370938666784
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_A_CASA_HABITACION,14,14,19.490171004080057,-99.19194725641198
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_A_NEGOCIO,80,80,19.482007547536746,-99.17873656294819
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_A_TRANSEUNTE,39,39,19.48510824452094,-99.18783140993409
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,27,27,19.47385278655102,-99.17127505523587
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,37,37,19.474603953643072,-99.17528518242703
AZCAPOTZALCO,Azcapotzalco,1,2023,7,202307,ROBO_DE_VEHICULO,27,27,19.485761162628613,-99.18542994786391
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,OTRO,906,899,19.380119100584043,-99.16034077315142
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_A_CASA_HABITACION,12,12,19.384522879330465,-99.1535953833065
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_A_NEGOCIO,124,124,19.380493784128404,-99.16604591952309
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_A_TRANSEUNTE,87,87,19.38029293248957,-99.15554719721703
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,72,72,19.374916548832264,-99.1658221218241
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,134,134,19.384174563168845,-99.15381463315441
BENITO JUAREZ,Benito Juarez,3,2023,7,202307,ROBO_DE_VEHICULO,33,33,19.377656665194447,-99.16354183667902
COYOACAN,Coyoacan,4,2023,7,202307,OTRO,934,929,19.325858363286045,-99.14640681278763
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_A_CASA_HABITACION,26,26,19.324390562590324,-99.14375367499886
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_A_NEGOCIO,98,98,19.32029192606868,-99.15307018768
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_A_TRANSEUNTE,74,73,19.32977438257378,-99.14955265122167
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,48,48,19.32987638536486,-99.15334333643716
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,90,90,19.334671359599977,-99.1510810863128
COYOACAN,Coyoacan,4,2023,7,202307,ROBO_DE_VEHICULO,33,33,19.330819187157562,-99.1400116105983
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,OTRO,317,312,19.355659740746813,-99.29278127885584
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,ROBO_A_CASA_HABITACION,6,6,19.349134796447533,-99.29430353663162
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,ROBO_A_NEGOCIO,31,31,19.361155577316353,-99.28342071026873
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,ROBO_A_TRANSEUNTE,9,9,19.35537050607156,-99.29504673548283
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.36426830270611,-99.27785615991671
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,7,7,19.360927105749628,-99.29423577290534
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,OTRO,1887,1840,19.431212864632958,-99.14854937521534
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_A_CASA_HABITACION,34,34,19.43007406362394,-99.1486130279699
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_A_NEGOCIO,185,185,19.431157054988468,-99.14742475810974
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_A_TRANSEUNTE,209,208,19.429625907060807,-99.14743803422056
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,73,73,19.42921983919067,-99.1546306716173
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,262,262,19.42211711200254,-99.1558563918991
CUAUHTEMOC,Cuauhtemoc,6,2023,7,202307,ROBO_DE_VEHICULO,71,70,19.430882790784576,-99.15147574976966
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,OTRO,1544,1521,19.49404819094271,-99.11364449000008
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_A_CASA_HABITACION,34,34,19.504202252192652,-99.11989368410734
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_A_NEGOCIO,135,135,19.487466445984058,-99.11938804727946
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_A_TRANSEUNTE,100,100,19.490540918595777,-99.11178690814272
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,39,39,19.49166458556002,-99.11786750360348
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,76,76,19.48067390615625,-99.11032635327712
GUSTAVO A MADERO,Gustavo A Madero,7,2023,7,202307,ROBO_DE_VEHICULO,73,71,19.49838623149977,-99.11411876356215
IZTACALCO,Iztacalco,8,2023,7,202307,OTRO,641,637,19.39599669849065,-99.09607923643172
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_A_CASA_HABITACION,14,14,19.396030272870085,-99.09728982999368
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_A_NEGOCIO,24,24,19.396588985467357,-99.09178824119562
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_A_TRANSEUNTE,36,36,19.397189872705393,-99.09594845219095
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_DEL_INTERIOR_DE_VEHICULO,20,20,19.396090326261096,-99.08880310913568
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_DE_ACCESORIOS_AUTO,45,45,19.395963069977988,-99.09560048041007
IZTACALCO,Iztacalco,8,2023,7,202307,ROBO_DE_VEHICULO,19,19,19.396109527639545,-99.09406450559474
IZTAPALAPA,Iztapalapa,9,2023,7,202307,OTRO,2237,2195,19.34881704764744,-99.05995384422897
IZTAPALAPA,Iztapalapa,9,2023,7,202307,ROBO_A_CASA_HABITACION,41,41,19.351681719614117,-99.05578720349621
IZTAPALAPA,Iztapalapa,9,2023,7,202307,ROBO_A_NEGOCIO,121,121,19.35336595325238,-99.06577457324867
IZTAPALAPA,Iztapalapa,9,2023,7,202307,ROBO_A_TRANSEUNTE,210,208,19.35253261549048,-99.05506371661951
